fix_name,latitude,longitude,type
09VG,38.09558333,-78.98673333,AIRPORT
09W,38.86872333,-77.00747583,AIRPORT
09WA,47.70945833,-117.40664166,AIRPORT
09WI,44.00357333,-91.30764416,AIRPORT
09XA,29.25578055,-98.38324722,AIRPORT
09XS,29.43301027,-98.49223916,AIRPORT
09Y,44.82755555,-93.00872222,AIRPORT
0A1,61.13306111,-149.9419,AIRPORT
0A3,35.98544444,-85.80911111,AIRPORT
0A4,36.36371666,-82.30902611,AIRPORT
0A7,35.30761666,-82.43317416,AIRPORT
0A8,32.93693888,-87.09054722,AIRPORT
0A9,36.37155794,-82.17272433,AIRPORT
0AA1,60.08084861,-142.49549444,AIRPORT
0AA4,62.50918333,-153.89062638,AIRPORT
0AA5,62.31277777,-150.33583333,AIRPORT
0AA7,60.49153888,-151.23525277,AIRPORT
0AK,61.96147697,-162.94235461,AIRPORT
0AK0,64.3925,-146.86208333,AIRPORT
0AK1,61.61688055,-149.32153888,AIRPORT
0AK2,61.72473333,-150.68342777,AIRPORT
0AK3,62.034825,-150.49104444,AIRPORT
0AK5,61.35651388,-142.73344444,AIRPORT
0AK6,61.80337444,-147.94415333,AIRPORT
0AK7,59.77606944,-150.95851388,AIRPORT
0AK8,61.42687777,-142.97883333,AIRPORT
0AK9,61.33255,-150.05905277,AIRPORT
0AL1,30.44388888,-87.65694444,AIRPORT
0AL2,33.27721666,-85.82481944,AIRPORT
0AL3,31.4301,-86.94021666,AIRPORT
0AL4,34.44208258,-85.7557915,AIRPORT
0AL5,31.03222222,-87.25277777,AIRPORT
0AL6,31.12566944,-87.07346944,AIRPORT
0AL7,34.00833333,-85.96527777,AIRPORT
0AL8,33.46407222,-86.77286944,AIRPORT
0AL9,34.85,-87.6325,AIRPORT
0AR0,36.18146638,-94.1371475,AIRPORT
0AR3,34.32802916,-93.25928888,AIRPORT
0AR4,36.40927777,-94.46005555,AIRPORT
0AR5,35.83594444,-90.70173055,AIRPORT
0AR6,34.48614444,-93.036575,AIRPORT
0AR8,33.94884166,-93.880225,AIRPORT
0AR9,36.40013611,-93.74367777,AIRPORT
0AZ0,33.48125,-112.04013888,AIRPORT
0AZ1,33.39565697,-113.22252713,AIRPORT
0AZ2,33.77805555,-113.64166666,AIRPORT
0AZ4,32.98227027,-112.28709277,AIRPORT
0AZ5,33.86586583,-112.60336833,AIRPORT
0AZ6,33.48288333,-112.07949722,AIRPORT
0AZ9,34.88818194,-114.61663888,AIRPORT
0B1,44.42516666,-70.80991666,AIRPORT
0B2,44.76383333,-68.76786111,AIRPORT
0B4,42.60308333,-97.2535,AIRPORT
0B5,42.59161111,-72.523,AIRPORT
0B7,44.11738888,-72.827,AIRPORT
0B8,41.25213888,-72.03163888,AIRPORT
0C0,42.40247222,-88.63238888,AIRPORT
0C1,39.48775,-94.78113888,AIRPORT
0C2,41.77086277,-88.70341444,AIRPORT
0C4,42.11341811,-96.72781338,AIRPORT
0C5,43.57701111,-85.284,AIRPORT
0C8,41.519475,-88.60562888,AIRPORT
0CA0,36.65274444,-119.58711388,AIRPORT
0CA1,37.69888888,-122.08916666,AIRPORT
0CA2,34.04972222,-118.45611111,AIRPORT
0CA4,34.62220888,-120.0654225,AIRPORT
0CA5,33.1430975,-116.74529944,AIRPORT
0CA6,32.74944444,-116.01611111,AIRPORT
0CA9,35.59496916,-120.33876527,AIRPORT
0CD0,38.74510277,-108.04812777,AIRPORT
0CD1,40.26061666,-103.79555,AIRPORT
0CD2,38.6525,-104.2345,AIRPORT
0CD4,40.14633333,-104.8875,AIRPORT
0CD5,37.49068333,-104.14412361,AIRPORT
0CD6,39.97084444,-105.08740277,AIRPORT
0CD7,40.00472222,-105.07194444,AIRPORT
0CD8,38.071275,-102.60963055,AIRPORT
0CD9,39.60294722,-105.09078055,AIRPORT
0CL0,37.1180025,-119.91321361,AIRPORT
0CL1,34.56943611,-117.55555555,AIRPORT
0CL3,32.63337222,-116.89031111,AIRPORT
0CL4,34.15719166,-118.25461111,AIRPORT
0CL5,33.67042777,-117.85773333,AIRPORT
0CL7,34.05484722,-118.26497222,AIRPORT
0CL8,35.59134583,-117.63367305,AIRPORT
0CL9,33.74104444,-117.15855555,AIRPORT
0CN1,37.45217777,-120.76475833,AIRPORT
0CN2,39.22862222,-121.68826527,AIRPORT
0CO0,40.18161666,-105.12474444,AIRPORT
0CO1,40.03331805,-105.12387305,AIRPORT
0CO2,38.85193694,-106.93282055,AIRPORT
0CO5,39.30321666,-104.41403333,AIRPORT
0CO6,38.21943361,-108.21313333,AIRPORT
0CO7,40.58503055,-105.04004166,AIRPORT
0CO9,37.65833444,-106.03391333,AIRPORT
0CT0,41.88121944,-73.48097777,AIRPORT
0CT2,41.71681111,-72.22556111,AIRPORT
0CT3,41.66155,-72.78784166,AIRPORT
0CT5,41.77492777,-72.69778611,AIRPORT
0CT7,41.18838055,-73.16674722,AIRPORT
0CT8,41.40530833,-73.44528888,AIRPORT
0CT9,41.75459722,-72.67863888,AIRPORT
0D7,40.79060805,-83.82910388,AIRPORT
0D8,44.98661111,-99.95288888,AIRPORT
0E0,34.97816666,-106.00002777,AIRPORT
0E8,35.71765888,-108.20159611,AIRPORT
0E9,40.75622777,-93.24033611,AIRPORT
0F2,33.60166666,-97.77555555,AIRPORT
0F3,43.38742083,-95.13946805,AIRPORT
0F4,41.28636111,-98.99002777,AIRPORT
0F7,35.38866666,-95.60027777,AIRPORT
0F9,34.1985,-96.6745,AIRPORT
0FA0,25.81736111,-80.34038888,AIRPORT
0FA1,27.30393472,-81.88036111,AIRPORT
0FA2,30.11975308,-83.5927318,AIRPORT
0FA5,28.57277777,-81.62861111,AIRPORT
0FA6,26.39833333,-81.41466666,AIRPORT
0FA9,28.6575,-81.3825,AIRPORT
0FD0,29.26747944,-81.23006111,AIRPORT
0FD2,25.95956666,-80.23916944,AIRPORT
0FD3,30.49641666,-86.09383333,AIRPORT
0FD4,30.60748611,-85.02529166,AIRPORT
0FD5,30.82018333,-86.34439166,AIRPORT
0FD6,27.90752222,-80.48644111,AIRPORT
0FD9,30.65213555,-86.10938444,AIRPORT
0FL0,26.70803888,-81.17570833,AIRPORT
0FL1,27.93805,-82.46036666,AIRPORT
0FL2,28.78776944,-81.16422777,AIRPORT
0FL3,29.60327777,-82.98016111,AIRPORT
0FL5,28.59886758,-81.81435519,AIRPORT
0FL6,30.25106666,-85.90157222,AIRPORT
0FL7,28.59408333,-81.41988888,AIRPORT
0FL8,30.19388888,-81.68194444,AIRPORT
0FL9,26.39388888,-81.02305555,AIRPORT
0G3,40.40094444,-96.17044444,AIRPORT
0G5,47.82283333,-90.40730555,AIRPORT
0G6,41.46730555,-84.50677777,AIRPORT
0G7,42.88355555,-76.78116666,AIRPORT
0GA0,33.35622611,-84.36714638,AIRPORT
0GA1,34.47788055,-82.89708722,AIRPORT
0GA2,34.38226944,-82.94548611,AIRPORT
0GA3,33.77010583,-85.06077916,AIRPORT
0GA6,33.73344611,-83.81879083,AIRPORT
0GA8,30.88714111,-83.41599027,AIRPORT
0GA9,32.71359583,-84.02853888,AIRPORT
0GE0,33.78205111,-84.80077083,AIRPORT
0GE1,31.66546111,-83.44710555,AIRPORT
0GE3,34.90280277,-85.46040555,AIRPORT
0GE4,33.33138888,-84.26666666,AIRPORT
0GE5,34.56176333,-83.71351277,AIRPORT
0GE7,33.52027777,-82.3725,AIRPORT
0GE9,32.69388888,-81.79861111,AIRPORT
0H1,39.00652777,-99.89294444,AIRPORT
0H7,40.42172222,-91.70666666,AIRPORT
0I2,39.47673555,-87.09970916,AIRPORT
0I8,38.36616388,-84.28334444,AIRPORT
0IA,41.284675,-85.70381388,AIRPORT
0IA0,41.31154722,-93.11173888,AIRPORT
0IA1,42.05593888,-94.86725833,AIRPORT
0IA2,41.71483611,-94.9377,AIRPORT
0IA4,41.02784444,-91.06347361,AIRPORT
0IA5,40.872225,-93.26270944,AIRPORT
0IA6,43.38069722,-92.11778333,AIRPORT
0IA9,40.83337027,-91.30015083,AIRPORT
0ID,42.44818625,-111.77754305,AIRPORT
0ID0,43.60645,-115.10725,AIRPORT
0ID1,42.64121111,-114.60543333,AIRPORT
0ID2,44.44382944,-113.77508888,AIRPORT
0ID3,43.07578333,-115.67288333,AIRPORT
0ID4,43.04768333,-114.470325,AIRPORT
0ID7,43.23030833,-116.76319166,AIRPORT
0ID8,45.77519722,-116.178475,AIRPORT
0ID9,46.78527777,-116.47113055,AIRPORT
0II0,40.2600425,-85.25330305,AIRPORT
0II7,39.79559833,-85.78608944,AIRPORT
0II8,41.32475722,-87.47586916,AIRPORT
0II9,39.53421361,-86.57722194,AIRPORT
0IL0,38.0863,-88.53996111,AIRPORT
0IL1,41.86107777,-87.83650555,AIRPORT
0IL2,38.80305555,-88.99777777,AIRPORT
0IL3,40.11774644,-88.22543297,AIRPORT
0IL4,41.81888888,-88.00777777,AIRPORT
0IL5,41.22166666,-89.94777777,AIRPORT
0IL6,41.96065555,-88.72177222,AIRPORT
0IL7,39.78291666,-88.54670833,AIRPORT
0IL9,41.85475138,-88.78730805,AIRPORT
0IN,41.69640833,-85.93813611,AIRPORT
0IN1,38.50004722,-87.59585722,AIRPORT
0IN4,41.14204722,-84.90900555,AIRPORT
0IN5,38.32895416,-86.03358166,AIRPORT
0IN9,37.99310055,-87.95141777,AIRPORT
0IS0,41.4819,-90.57116111,AIRPORT
0IS2,42.093525,-87.85278888,AIRPORT
0IS3,41.66049166,-89.69419722,AIRPORT
0IS6,37.36555555,-89.16361111,AIRPORT
0IS8,39.936025,-91.39863333,AIRPORT
0J0,31.60172027,-85.23854472,AIRPORT
0J4,31.04247361,-86.31156111,AIRPORT
0J8,29.61942916,-82.50866805,AIRPORT
0JY9,38.42235,-83.752575,AIRPORT
0K6,36.17934722,-95.580275,AIRPORT
0K7,42.73486111,-94.24547222,AIRPORT
0KS0,38.63334222,-95.92526694,AIRPORT
0KS2,37.39390694,-97.15148472,AIRPORT
0KS3,37.13378333,-97.03849444,AIRPORT
0KS4,38.80723888,-95.37005555,AIRPORT
0KS5,38.45066627,-98.79966941,AIRPORT
0KS6,38.78725833,-99.44005833,AIRPORT
0KS7,37.70018611,-97.88721944,AIRPORT
0KS8,37.38157222,-95.37589444,AIRPORT
0KS9,37.51556111,-96.92160416,AIRPORT
0KY,36.93726666,-85.04663888,AIRPORT
0KY0,38.62277777,-84.77888888,AIRPORT
0KY1,36.76547013,-86.61679055,AIRPORT
0KY2,36.95491388,-84.82557222,AIRPORT
0KY3,38.67944444,-84.66472222,AIRPORT
0KY4,37.0044,-85.0763,AIRPORT
0KY5,36.8125,-86.375,AIRPORT
0KY6,37.16155555,-85.92325,AIRPORT
0KY7,36.63611111,-88.99861111,AIRPORT
0KY9,38.22055555,-84.23931944,AIRPORT
0L4,37.49188888,-117.18841666,AIRPORT
0L7,35.76826436,-115.32962197,AIRPORT
0L9,36.31103786,-114.46389411,AIRPORT
0LA0,30.00854583,-93.40015611,AIRPORT
0LA3,32.74931944,-93.87348611,AIRPORT
0LA4,32.86474166,-93.98926944,AIRPORT
0LA5,29.258005,-89.9636825,AIRPORT
0LA6,30.24906666,-92.08551388,AIRPORT
0LA8,32.25297222,-92.71880277,AIRPORT
0LA9,30.58629722,-90.86148611,AIRPORT
0LL0,42.26472222,-88.73,AIRPORT
0LL1,39.09421361,-90.31344722,AIRPORT
0LL3,39.05504722,-90.34205833,AIRPORT
0LL4,41.41920027,-89.12313916,AIRPORT
0LL5,40.11003333,-88.07837333,AIRPORT
0LL6,41.69836277,-88.60757722,AIRPORT
0LL7,41.65799444,-88.62129722,AIRPORT
0LS0,29.74972222,-90.73583333,AIRPORT
0LS5,30.30416666,-92.1325,AIRPORT
0LS7,30.61276666,-91.48417222,AIRPORT
0M0,33.88452777,-91.53427777,AIRPORT
0M2,36.47533333,-89.34630555,AIRPORT
0M3,35.54597416,-87.59732444,AIRPORT
0M4,36.00954166,-88.12472777,AIRPORT
0M5,36.11661111,-87.73816666,AIRPORT
0M8,32.82587916,-91.187665,AIRPORT
0M9,32.41072222,-91.49852777,AIRPORT
0MA1,42.36368333,-71.06922777,AIRPORT
0MA2,42.54058055,-71.760625,AIRPORT
0MA3,41.78622777,-71.23142222,AIRPORT
0MA4,42.33382222,-71.07136666,AIRPORT
0MA5,42.05593333,-71.05587944,AIRPORT
0MA6,42.36509694,-71.13255277,AIRPORT
0MA9,42.50485277,-71.90839166,AIRPORT
0MD0,39.13658333,-76.6198,AIRPORT
0MD1,39.18733333,-75.79271166,AIRPORT
0MD2,38.28790611,-76.86746972,AIRPORT
0MD3,39.29732916,-76.59329972,AIRPORT
0MD6,39.38121444,-77.10581416,AIRPORT
0MD7,38.90928055,-76.1196675,AIRPORT
0MD9,38.56110555,-76.596025,AIRPORT
0ME4,44.74246944,-68.47440277,AIRPORT
0ME7,43.83971666,-70.46201666,AIRPORT
0MI0,44.27320833,-84.22273055,AIRPORT
0MI1,42.74905555,-83.12025277,AIRPORT
0MI4,46.27022277,-87.38652833,AIRPORT
0MI5,44.27076666,-86.27518333,AIRPORT
0MI7,42.04305555,-83.35944444,AIRPORT
0MI8,42.115975,-83.21466944,AIRPORT
0MI9,42.36870833,-83.08537777,AIRPORT
0MN0,44.79691111,-92.98410083,AIRPORT
0MN1,44.54618333,-93.57485277,AIRPORT
0MN2,46.13328194,-93.00298222,AIRPORT
0MN3,46.67777777,-94.2925,AIRPORT
0MN4,46.47718944,-94.303055,AIRPORT
0MN5,44.23166666,-95.60694444,AIRPORT
0MN6,46.66527777,-94.125,AIRPORT
0MN7,47.899115,-91.87297416,AIRPORT
0MN8,44.76474583,-95.62553888,AIRPORT
0MO0,38.4102975,-93.85021527,AIRPORT
0MO1,38.54445861,-94.09466472,AIRPORT
0MO3,38.624925,-94.52165833,AIRPORT
0MO4,39.08365555,-94.57691944,AIRPORT
0MO6,40.07661111,-92.31928055,AIRPORT
0MO7,38.80328055,-90.77625833,AIRPORT
0MO8,39.14060416,-90.73679111,AIRPORT
0MS0,32.47519166,-88.61694305,AIRPORT
0MS2,31.54183361,-89.39173027,AIRPORT
0MS3,34.34783333,-89.519,AIRPORT
0MS7,30.40212777,-89.32535833,AIRPORT
0MS8,33.69927611,-91.16511166,AIRPORT
0MS9,33.80067083,-89.02728305,AIRPORT
0MT2,48.179525,-110.10855,AIRPORT
0MT3,46.25041666,-114.06971111,AIRPORT
0MT4,46.27861111,-114.14111111,AIRPORT
0MT5,45.63416666,-108.84888888,AIRPORT
0MT6,48.0376875,-114.67461944,AIRPORT
0MT7,47.66077777,-115.40405555,AIRPORT
0MT9,48.48333333,-114.4925,AIRPORT
0MU2,38.77669722,-90.2394,AIRPORT
0MU3,39.71108333,-91.45194444,AIRPORT
0MU5,38.72045,-93.99410277,AIRPORT
0MU6,39.07373333,-93.73589444,AIRPORT
0MU7,38.87500861,-94.13966722,AIRPORT
0MU9,37.33778888,-93.16407777,AIRPORT
0MY1,45.66915,-111.018525,AIRPORT
0N0,39.28983333,-94.44244444,AIRPORT
0N4,39.20230555,-75.48541666,AIRPORT
0N5,39.14955666,-75.50492305,AIRPORT
0NA1,46.245515,-97.03758555,AIRPORT
0NA9,46.75001277,-103.8010325,AIRPORT
0NC0,35.39944861,-77.95416666,AIRPORT
0NC1,36.25811666,-79.48574444,AIRPORT
0NC2,35.20498611,-79.45818611,AIRPORT
0NC3,35.86199722,-76.72974444,AIRPORT
0NC4,35.78601111,-78.588725,AIRPORT
0NC5,35.97452552,-77.85188641,AIRPORT
0NC6,36.12821111,-77.42916944,AIRPORT
0NC7,36.35722222,-79.9975,AIRPORT
0NC8,35.75569527,-80.73534666,AIRPORT
0NC9,36.33058055,-78.45024722,AIRPORT
0ND0,47.92917138,-99.40040972,AIRPORT
0ND6,46.05498555,-99.91705833,AIRPORT
0NE0,41.84998333,-101.95046027,AIRPORT
0NE1,42.40721027,-101.93156388,AIRPORT
0NE3,40.67606944,-96.18146944,AIRPORT
0NE4,40.102575,-98.95431388,AIRPORT
0NE9,40.86776388,-97.35384861,AIRPORT
0NH7,43.15183055,-70.8469,AIRPORT
0NJ0,39.35898888,-74.43467777,AIRPORT
0NJ1,39.90474444,-74.23396388,AIRPORT
0NJ2,40.75287833,-74.43987527,AIRPORT
0NJ3,39.97812222,-74.78395277,AIRPORT
0NJ4,40.84047222,-74.46180555,AIRPORT
0NJ5,40.81572222,-74.07016666,AIRPORT
0NJ6,39.31678222,-74.63293583,AIRPORT
0NJ9,40.47732722,-74.40792805,AIRPORT
0NK0,42.33395138,-78.79086555,AIRPORT
0NK2,42.98340833,-74.01623777,AIRPORT
0NK3,42.69589694,-77.79222222,AIRPORT
0NK4,40.72647222,-73.55276666,AIRPORT
0NK7,41.10269166,-73.72553888,AIRPORT
0NM0,31.82371138,-107.62696722,AIRPORT
0NM7,33.52089444,-108.54283666,AIRPORT
0NV1,36.18193333,-115.31645833,AIRPORT
0NY0,43.70006472,-73.98291,AIRPORT
0NY2,41.23102777,-74.04733333,AIRPORT
0NY3,43.3139575,-74.93210111,AIRPORT
0NY4,41.98272222,-73.96322222,AIRPORT
0NY6,42.92884444,-76.61572222,AIRPORT
0NY7,43.03757361,-74.18429777,AIRPORT
0NY8,42.99729611,-74.24541,AIRPORT
0O2,35.28627777,-116.08136111,AIRPORT
0O4,39.94610805,-122.17111666,AIRPORT
0O9,41.84558333,-123.98477777,AIRPORT
0OA2,41.13701388,-81.83671944,AIRPORT
0OH1,41.44453333,-81.32410555,AIRPORT
0OH2,40.606,-81.41432777,AIRPORT
0OH4,40.08581791,-84.22887355,AIRPORT
0OH5,40.59683055,-82.43173055,AIRPORT
0OH7,39.91234722,-83.05783888,AIRPORT
0OH8,40.18838305,-84.25605611,AIRPORT
0OI0,40.73595277,-81.24724722,AIRPORT
0OI6,41.83811,-80.64368944,AIRPORT
0OI9,38.89451722,-83.11351277,AIRPORT
0OK1,34.657025,-97.40169194,AIRPORT
0OK2,36.61055555,-96.09805555,AIRPORT
0OK4,34.66064805,-96.2536125,AIRPORT
0OK5,35.88893722,-97.40031777,AIRPORT
0OK6,35.80171777,-97.38614972,AIRPORT
0OK7,36.26739444,-99.88340555,AIRPORT
0OK8,34.61416666,-98.02333333,AIRPORT
0OR0,42.33883333,-122.86276388,AIRPORT
0OR3,42.01903861,-121.70388555,AIRPORT
0OR4,44.623975,-121.27838888,AIRPORT
0OR6,42.83404527,-117.62904444,AIRPORT
0OR7,44.8540075,-123.26371166,AIRPORT
0OR8,42.48484694,-122.86615333,AIRPORT
0P1,39.83169444,-99.56844444,AIRPORT
0P2,39.79625416,-76.64639305,AIRPORT
0P8,40.02442361,-76.8153,AIRPORT
0PA0,40.68430277,-77.12643055,AIRPORT
0PA2,40.31675305,-77.12470222,AIRPORT
0PA3,41.74728472,-76.76040138,AIRPORT
0PA5,41.49450111,-79.83088916,AIRPORT
0PA8,41.40006388,-75.646475,AIRPORT
0PA9,40.34666666,-75.23067777,AIRPORT
0PN0,41.44194722,-80.15509444,AIRPORT
0PN1,40.69418888,-79.61806388,AIRPORT
0PN3,40.158675,-75.46343055,AIRPORT
0PN5,41.779225,-79.59838416,AIRPORT
0PN6,40.16897055,-77.99250138,AIRPORT
0PN7,40.12833333,-77.63138888,AIRPORT
0PN8,41.61672583,-79.6831075,AIRPORT
0PS0,41.37089583,-79.34171055,AIRPORT
0PS3,40.49036361,-76.76663555,AIRPORT
0PS4,41.00839166,-78.56085861,AIRPORT
0PS6,39.94954333,-76.55329888,AIRPORT
0PS7,40.52230722,-76.8455275,AIRPORT
0PS8,42.13295555,-80.08623055,AIRPORT
0PS9,40.18271666,-74.86800833,AIRPORT
0Q3,38.22394225,-122.449711,AIRPORT
0Q4,36.5810005,-119.656978,AIRPORT
0Q5,40.02816666,-124.07430555,AIRPORT
0Q9,38.25747222,-122.43455555,AIRPORT
0R0,31.29784638,-89.81148694,AIRPORT
0R1,31.01613888,-87.44675,AIRPORT
0R2,38.40233333,-93.33225,AIRPORT
0R4,31.562,-91.50647222,AIRPORT
0R5,31.96366222,-92.66026055,AIRPORT
0R6,33.52261111,-92.46027777,AIRPORT
0R7,31.99027777,-93.30761111,AIRPORT
0S0,46.97684194,-118.58723111,AIRPORT
0S1,47.84936516,-113.41741938,AIRPORT
0S5,46.23847327,-116.23856927,AIRPORT
0S7,48.95897222,-119.41197222,AIRPORT
0S9,48.05380555,-122.81063888,AIRPORT
0SD2,44.91065555,-97.12001944,AIRPORT
0SD3,45.26943444,-103.21712277,AIRPORT
0SD4,44.30805555,-96.76472222,AIRPORT
0SD9,43.84442222,-103.63592222,AIRPORT
0TA0,29.39500833,-94.98634166,AIRPORT
0TA1,29.78869444,-95.69155555,AIRPORT
0TA2,34.21673944,-101.92545777,AIRPORT
0TA3,32.93012777,-97.30893888,AIRPORT
0TA4,32.49791583,-96.27053444,AIRPORT
0TA5,29.61467666,-95.35493805,AIRPORT
0TA8,30.67083333,-99.33194444,AIRPORT
0TE0,29.69299111,-101.16177111,AIRPORT
0TE1,27.78005833,-97.41480277,AIRPORT
0TE2,32.806425,-97.16406388,AIRPORT
0TE3,29.795925,-95.45893055,AIRPORT
0TE4,31.08080833,-96.21498055,AIRPORT
0TE5,27.43379444,-99.18593888,AIRPORT
0TE7,30.25181277,-98.62253111,AIRPORT
0TN0,35.67666666,-86.89666666,AIRPORT
0TN1,35.22230472,-86.21998833,AIRPORT
0TN2,35.65591222,-84.18546972,AIRPORT
0TN3,35.91625277,-84.10276944,AIRPORT
0TN4,35.99120277,-83.92727222,AIRPORT
0TN5,35.86736111,-86.49777777,AIRPORT
0TN6,36.18341194,-84.09908611,AIRPORT
0TN7,35.92341388,-84.09056666,AIRPORT
0TN8,35.04906666,-85.28921666,AIRPORT
0TN9,35.95619333,-83.93823972,AIRPORT
0TS0,30.25171111,-98.56243888,AIRPORT
0TS5,30.44187166,-95.18632583,AIRPORT
0TS7,32.83345944,-98.12532222,AIRPORT
0TS8,26.15035333,-97.88360972,AIRPORT
0TX0,32.41958361,-97.712805,AIRPORT
0TX1,32.35368888,-97.67615,AIRPORT
0TX2,32.77605277,-97.06094166,AIRPORT
0TX3,32.16643611,-94.3461,AIRPORT
0TX4,34.96805555,-100.02722222,AIRPORT
0TX5,33.02401166,-97.11973361,AIRPORT
0TX6,29.50492019,-97.99707741,AIRPORT
0TX7,33.09294444,-96.39002777,AIRPORT
0TX9,33.25011305,-96.11691777,AIRPORT
0U0,44.64211111,-115.53338888,AIRPORT
0U1,44.14222222,-115.31405555,AIRPORT
0U2,43.80197222,-113.83152777,AIRPORT
0U3,44.74458333,-114.92138888,AIRPORT
0U7,43.32375,-113.5905,AIRPORT
0U8,44.61033333,-113.89486111,AIRPORT
0U9,44.46127777,-116.75802777,AIRPORT
0V3,40.51491666,-98.94563888,AIRPORT
0V4,37.14172222,-79.01638888,AIRPORT
0V7,36.71644444,-110.22844444,AIRPORT
0VA0,38.52485555,-77.68735555,AIRPORT
0VA1,37.23347583,-79.58530916,AIRPORT
0VA2,37.79651777,-79.76671416,AIRPORT
0VA3,37.69875361,-77.09524972,AIRPORT
0VA4,36.95013972,-79.87947805,AIRPORT
0VA6,37.49609166,-77.46231388,AIRPORT
0VG,36.654085,-83.21784666,AIRPORT
0VI1,37.68888888,-77.10138888,AIRPORT
0W0,47.62759805,-122.33179361,AIRPORT
0W3,39.56885666,-76.2041075,AIRPORT
0W7,48.73561111,-122.34002777,AIRPORT
0WA0,47.982475,-122.03789444,AIRPORT
0WA1,46.61704916,-122.82623222,AIRPORT
0WA2,46.59038083,-123.10457722,AIRPORT
0WA3,48.41805277,-122.32441944,AIRPORT
0WA5,48.37948333,-122.29038611,AIRPORT
0WA6,47.80370777,-122.33429805,AIRPORT
0WA7,47.77694444,-117.08388888,AIRPORT
0WA9,47.99833333,-122.24666666,AIRPORT
0WI0,42.98890361,-87.95147388,AIRPORT
0WI1,45.50717722,-92.14185111,AIRPORT
0WI2,43.20139416,-88.33342861,AIRPORT
0WI3,42.66129166,-88.49785277,AIRPORT
0WI4,43.8294225,-89.35261972,AIRPORT
0WI5,44.64979722,-91.66945,AIRPORT
0WI6,42.80034027,-90.57323611,AIRPORT
0WI7,44.13359611,-88.49927777,AIRPORT
0WN0,48.13729444,-123.11271944,AIRPORT
0WN1,46.75195,-120.60166666,AIRPORT
0WN2,46.12777777,-119.015,AIRPORT
0WN4,46.96526388,-122.89150277,AIRPORT
0WN8,47.25111111,-116.85194444,AIRPORT
0WS7,42.96991666,-89.02886111,AIRPORT
0WY0,43.03972222,-111.03805555,AIRPORT
0WY1,44.41111111,-108.16333333,AIRPORT
0XA0,33.01400555,-97.70848055,AIRPORT
0XA1,30.67888888,-100.13027777,AIRPORT
0XA2,28.71388888,-100.45472222,AIRPORT
0XA3,28.96927777,-95.28519444,AIRPORT
0XA4,27.99711111,-98.88286111,AIRPORT
0XA5,28.68538333,-98.38311666,AIRPORT
0XA6,33.45,-101.939,AIRPORT
0XA7,30.66240277,-97.62247777,AIRPORT
0XA9,32.567225,-97.09558888,AIRPORT
0XS2,30.55545138,-100.53125,AIRPORT
0XS3,28.79222222,-96.04194444,AIRPORT
0XS7,29.19401944,-100.28018055,AIRPORT
0XS8,29.07607555,-100.3753525,AIRPORT
0XS9,32.13404166,-95.33958333,AIRPORT
0Y6,43.41366666,-93.51175,AIRPORT
10AK,61.59188055,-149.67791111,AIRPORT
10AN,64.0022595,-145.59312433,AIRPORT
10AR,34.26286111,-92.12161111,AIRPORT
10AZ,33.36670833,-112.61877805,AIRPORT
10C,42.40288888,-88.37511111,AIRPORT
10CL,33.67169166,-117.87476111,AIRPORT
10CN,38.54333333,-122.475,AIRPORT
10CO,39.26811111,-108.86402777,AIRPORT
10CT,41.176296,-73.180857,AIRPORT
10D,44.9538163,-94.06531744,AIRPORT
10FA,28.79748944,-81.935915,AIRPORT
10FD,29.00663888,-82.40456944,AIRPORT
10FL,24.71055555,-81.09388888,AIRPORT
10G,40.53670125,-81.95594116,AIRPORT
10GA,33.32511388,-84.29825666,AIRPORT
10IA,42.41665555,-92.25018333,AIRPORT
10ID,43.49434861,-113.92169611,AIRPORT
10II,40.93499722,-87.13815833,AIRPORT
10IL,41.124975,-87.88109166,AIRPORT
10IN,39.15923841,-87.09983494,AIRPORT
10KS,39.05630555,-94.60922222,AIRPORT
10KT,38.70988888,-84.91516666,AIRPORT
10KY,36.75930555,-87.09375,AIRPORT
10LA,30.24742305,-92.09595583,AIRPORT
10LL,41.88738055,-87.60973888,AIRPORT
10LS,30.49183472,-92.57284583,AIRPORT
10ME,45.34871388,-68.51663611,AIRPORT
10MI,43.42579166,-83.93957222,AIRPORT
10MO,38.918175,-91.6831,AIRPORT
10MU,36.86586944,-94.36986666,AIRPORT
10NC,36.34305555,-77.50944444,AIRPORT
10ND,47.18751,-102.36156805,AIRPORT
10NH,42.87408333,-71.17966666,AIRPORT
10NJ,40.21844222,-74.73877166,AIRPORT
10NK,43.30733611,-73.64621111,AIRPORT
10NR,34.97666944,-80.52209166,AIRPORT
10NV,36.21434722,-115.24840277,AIRPORT
10NY,44.21638333,-73.59635277,AIRPORT
10OH,41.40282777,-82.62906638,AIRPORT
10OK,35.16357222,-97.22280138,AIRPORT
10SD,43.56383611,-101.66022222,AIRPORT
10TN,36.07194444,-86.35444444,AIRPORT
10TS,31.99788055,-94.79981527,AIRPORT
10TT,33.01511111,-98.62608333,AIRPORT
10TX,27.84474861,-97.22387916,AIRPORT
10U,41.95362833,-116.18207,AIRPORT
10UT,37.17206111,-113.43460833,AIRPORT
10VA,37.38625555,-78.81306861,AIRPORT
10VG,36.82970277,-76.29834444,AIRPORT
10WI,45.11581472,-88.18954666,AIRPORT
10WY,43.42333333,-106.82361111,AIRPORT
